order_id,order_date,product_id,product_category,region,warehouse_id,stock_level,restock_lead_time,supplier_id,supplier_lead_time,demand_forecast,actual_demand,weather_impact,fuel_price,logistics_delay
ORD034553,2022-05-26,P369,Furniture,Europe,WH11,119.0,8,S067,14,332,490,Clear,0.97,4
ORD034554,2024-08-28,P228,Groceries,Europe,WH01,504.0,5,S097,17,797,923,Clear,1.41,5
ORD034555,2024-10-16,P441,Groceries,Africa,WH10,504.0,10,S043,28,652,736,Clear,1.46,5
ORD034556,2023-09-08,P315,Apparel,Europe,WH05,13.0,7,S047,22,275,301,Snowy,1.12,2
ORD034557,2023-12-05,P384,Groceries,Europe,WH03,917.0,11,S038,18,1053,1195,Rainy,1.41,7
ORD034558,2024-05-17,P128,Groceries,Europe,WH12,129.0,14,S040,26,160,-1,Rainy,1.32,5
ORD034559,2024-08-08,P141,Electronics,Africa,WH17,620.0,4,S075,8,406,568,Clear,1.24,3
ORD034560,2024-04-09,P288,Furniture,South America,WH08,139.0,10,S078,12,138,256,Rainy,0.93,9
ORD034561,2023-11-22,P470,Automobile,Africa,WH05,235.0,2,S021,20,205,359,Clear,0.85,8
ORD034562,2022-09-28,P070,Apparel,Europe,WH08,106.0,7,S067,21,469,481,Clear,1.09,0
ORD034563,2023-07-20,P161,Electronics,Africa,WH12,504.0,12,S055,17,616,445,Clear,1.43,0
ORD034564,2022-06-04,P449,Furniture,North America,WH15,829.0,4,S007,28,642,715,Clear,1.24,8
ORD034565,2023-03-23,P003,Furniture,North America,WH03,504.0,3,S096,26,594,520,Clear,0.97,3
ORD034566,2023-07-28,P389,Groceries,Africa,WH11,742.0,10,S058,13,586,483,Clear,0.87,7
ORD034567,2023-03-06,P370,Groceries,Asia,WH18,504.0,8,S072,16,565,574,Clear,1.42,4
ORD034568,2023-10-15,P475,Apparel,Europe,WH14,504.0,7,S010,19,796,725,Rainy,1.32,1
ORD034569,2023-01-08,P012,Automobile,Europe,WH07,829.0,12,S028,13,117,144,Clear,1.1,2
ORD034570,2023-12-20,P289,Groceries,Europe,WH04,504.0,12,S026,17,204,100,Clear,1.47,8
ORD034571,2022-07-12,P489,Automobile,North America,WH18,504.0,1,S095,14,646,786,Clear,0.86,5
ORD034572,2022-09-16,P027,Groceries,South America,WH16,288.0,12,S085,17,603,415,Stormy,1.39,3
ORD034573,2023-10-19,P369,Automobile,Europe,WH13,202.0,14,S085,22,996,887,Snowy,1.48,5
ORD034574,2023-01-16,P381,Groceries,North America,WH14,87.0,9,S084,16,889,794,Snowy,1.25,4
ORD034575,2022-11-03,P013,Groceries,Europe,WH05,122.0,3,S014,17,195,341,Rainy,0.89,9
ORD034576,2025-01-12,P366,Groceries,Africa,WH13,714.0,12,S088,21,203,-12,Snowy,1.31,2
ORD034577,2022-09-05,P123,Groceries,South America,WH12,445.0,9,S055,20,413,491,Stormy,0.97,3
ORD034578,2024-04-25,P203,Automobile,North America,WH08,206.0,1,S089,10,746,863,Clear,1.29,9
ORD034579,2023-12-17,P254,Electronics,Asia,WH18,123.0,13,S037,9,386,433,Clear,1.11,7
ORD034580,2024-09-10,P203,Apparel,North America,WH17,609.0,6,S044,8,504,588,Clear,1.16,0
ORD034581,2025-01-03,P164,Electronics,North America,WH15,790.0,13,S097,28,622,542,Rainy,1.05,5
ORD034582,2024-04-13,P361,Automobile,South America,WH02,504.0,2,S057,10,376,354,Clear,0.88,7
ORD034583,2022-09-12,P186,Apparel,South America,WH09,106.0,5,S005,22,528,428,Clear,0.94,3
ORD034584,2024-10-11,P320,Groceries,North America,WH02,412.0,5,S092,9,993,924,Rainy,1.09,0
ORD034585,2023-02-27,P434,Electronics,South America,WH07,155.0,1,S072,28,145,255,Clear,1.43,7
ORD034586,2023-12-13,P122,Apparel,South America,WH18,504.0,4,S072,6,678,671,Clear,0.9,3
ORD034587,2022-10-25,P179,Electronics,Africa,WH18,504.0,10,S029,22,112,266,Clear,0.99,8
ORD034588,2022-12-25,P132,Automobile,North America,WH13,504.0,1,S096,20,186,112,Clear,0.87,5
ORD034589,2022-09-23,P300,Apparel,North America,WH07,139.0,6,S091,28,760,647,Rainy,1.36,3
ORD034590,2024-01-14,P018,Groceries,North America,WH07,816.0,9,S088,19,170,-27,Rainy,0.94,2
ORD034591,2024-02-04,P018,Furniture,Europe,WH14,208.0,4,S097,19,706,860,Clear,1.12,4
ORD034592,2023-09-03,P476,Groceries,Europe,WH18,199.0,9,S027,17,253,95,Clear,1.41,4
ORD034593,2023-11-16,P006,Furniture,Europe,WH18,915.0,9,S056,23,759,747,Snowy,0.98,7
ORD034594,2024-08-31,P187,Groceries,Europe,WH08,546.0,14,S055,17,473,387,Snowy,1.23,2
ORD034595,2022-05-04,P191,Automobile,North America,WH06,488.0,7,S032,8,969,1098,Stormy,0.84,0
ORD034596,2022-07-20,P043,Apparel,Africa,WH09,557.0,13,S058,21,133,75,Clear,1.18,1
ORD034597,2025-02-16,P250,Electronics,North America,WH12,303.0,3,S097,25,810,738,Clear,1.17,8
ORD034598,2022-11-03,P197,Groceries,Asia,WH11,550.0,1,S046,22,458,588,Rainy,1.14,0
ORD034599,2023-06-05,P496,Furniture,South America,WH07,383.0,6,S022,8,610,564,Snowy,1.02,2
ORD034600,2023-10-19,P203,Apparel,North America,WH15,289.0,10,S068,8,1098,1019,Rainy,1.13,3
ORD034601,2023-07-30,P453,Electronics,North America,WH16,180.0,14,S061,29,478,608,Stormy,0.96,7
ORD034602,2023-11-11,P265,Furniture,Africa,WH09,504.0,4,S002,10,567,726,Rainy,1.15,4
ORD034603,2024-09-21,P407,Furniture,Asia,WH14,334.0,4,S098,16,877,854,Rainy,0.85,3
ORD034604,2022-12-24,P267,Apparel,Africa,WH19,164.0,5,S025,22,157,299,Snowy,1.48,9
ORD034605,2024-10-05,P189,Automobile,Asia,WH18,710.0,9,S085,17,237,122,Clear,1.42,0
ORD034606,2023-09-09,P335,Automobile,Africa,WH13,89.0,2,S046,18,121,-91,Rainy,1.43,1
ORD034607,2023-03-05,P473,Automobile,Europe,WH10,504.0,8,S093,21,651,785,Clear,1.49,0
ORD034608,2025-02-07,P273,Apparel,South America,WH09,732.0,3,S016,23,132,85,Clear,0.82,1
ORD034609,2022-07-30,P178,Furniture,South America,WH04,991.0,2,S043,9,293,443,Clear,1.38,0
ORD034610,2023-11-16,P437,Apparel,Europe,WH17,136.0,3,S033,9,871,731,Clear,1.07,2
ORD034611,2023-06-14,P090,Automobile,Asia,WH14,734.0,5,S001,9,625,611,Clear,1.49,9
ORD034612,2022-06-21,P270,Groceries,Asia,WH06,504.0,7,S026,11,737,591,Clear,0.92,1
ORD034613,2022-04-19,P039,Apparel,North America,WH04,167.0,6,S031,16,679,555,Clear,0.93,1
ORD034614,2023-12-04,P120,Groceries,North America,WH09,108.0,13,S010,6,264,161,Clear,1.38,1
ORD034615,2024-01-13,P055,Automobile,South America,WH11,504.0,8,S038,9,353,237,Clear,1.4,1
ORD034616,2024-05-09,P240,Apparel,Africa,WH03,699.0,1,S012,12,278,107,Clear,1.46,3
ORD034617,2024-01-24,P265,Apparel,Asia,WH08,504.0,10,S042,24,1284,1460,Snowy,1.2,7
ORD034618,2022-05-08,P191,Groceries,Asia,WH03,276.0,2,S019,10,193,203,Snowy,0.8,1
ORD034619,2025-01-07,P283,Electronics,South America,WH11,166.0,3,S020,21,677,579,Clear,1.4,0
ORD034620,2024-08-21,P163,Groceries,Africa,WH13,559.0,11,S039,22,74,-82,Rainy,1.1,7
ORD034621,2024-12-15,P347,Automobile,Asia,WH08,819.0,6,S044,28,1233,1314,Clear,1.05,7
ORD034622,2024-04-20,P245,Groceries,Asia,WH12,150.0,13,S045,24,620,431,Rainy,0.92,7
ORD034623,2024-09-17,P464,Electronics,South America,WH01,504.0,13,S078,26,311,522,Clear,0.93,8
ORD034624,2024-01-07,P316,Automobile,South America,WH01,504.0,11,S088,7,279,279,Clear,1.13,9
ORD034625,2024-06-21,P214,Apparel,Asia,WH07,504.0,6,S030,16,898,844,Clear,1.47,6
ORD034626,2022-08-31,P286,Apparel,Asia,WH08,392.0,11,S084,8,812,756,Clear,1.09,9
ORD034627,2022-11-18,P090,Electronics,Africa,WH13,741.0,3,S040,28,609,666,Clear,0.88,2
ORD034628,2024-01-05,P359,Automobile,Europe,WH10,57.0,13,S034,7,994,1132,Clear,1.48,2
ORD034629,2022-10-10,P380,Automobile,Asia,WH13,278.0,4,S028,26,159,205,Snowy,1.14,1
ORD034630,2024-09-11,P167,Apparel,South America,WH15,452.0,6,S042,5,732,825,Stormy,0.9,3
ORD034631,2024-03-23,P180,Groceries,North America,WH09,66.0,5,S007,9,927,894,Clear,0.88,1
ORD034632,2022-08-02,P481,Groceries,Europe,WH06,612.0,3,S085,22,224,406,Rainy,0.86,6
ORD034633,2023-12-06,P104,Automobile,North America,WH11,711.0,12,S060,29,768,611,Clear,1.19,8
ORD034634,2024-05-27,P058,Electronics,Europe,WH12,840.0,9,S092,26,220,298,Clear,0.88,3
ORD034635,2022-09-10,P321,Electronics,North America,WH17,814.0,10,S013,25,404,535,Clear,1.08,4
ORD034636,2024-09-19,P204,Apparel,South America,WH18,723.0,2,S083,22,351,287,Stormy,1.39,6
ORD034637,2023-12-11,P126,Furniture,Asia,WH16,407.0,14,S020,29,893,981,Clear,1.07,3
ORD034638,2024-04-06,P465,Electronics,North America,WH12,75.0,11,S059,9,213,26,Stormy,1.3,2
ORD034639,2024-11-25,P345,Furniture,South America,WH19,508.0,12,S056,21,196,361,Snowy,1.26,6
ORD034640,2025-01-18,P157,Groceries,Europe,WH07,409.0,1,S075,19,320,367,Clear,1.3,1
ORD034641,2025-01-17,P442,Apparel,South America,WH05,504.0,10,S023,26,466,284,Snowy,1.39,6
ORD034642,2023-04-03,P255,Groceries,South America,WH17,775.0,3,S037,15,249,166,Stormy,1.16,2
ORD034643,2024-08-23,P426,Electronics,Europe,WH11,150.0,3,S053,10,574,535,Clear,1.04,0
ORD034644,2024-11-25,P028,Groceries,North America,WH11,601.0,1,S040,19,224,244,Clear,0.82,2
ORD034645,2024-04-21,P211,Automobile,Europe,WH18,213.0,11,S087,26,528,418,Clear,1.17,1
ORD034646,2024-05-14,P489,Groceries,Europe,WH17,852.0,7,S051,18,545,748,Rainy,1.02,4
ORD034647,2022-04-29,P266,Furniture,Africa,WH12,91.0,13,S049,9,567,485,Rainy,1.22,3
ORD034648,2023-07-31,P267,Furniture,Europe,WH09,504.0,9,S027,9,948,1173,Rainy,0.85,6
ORD034649,2024-06-21,P458,Groceries,North America,WH02,615.0,1,S030,19,228,303,Rainy,1.15,7
ORD034650,2023-08-21,P254,Electronics,Africa,WH17,466.0,8,S034,23,290,485,Clear,0.92,5
ORD034651,2024-11-17,P188,Furniture,South America,WH16,736.0,3,S075,22,229,94,Clear,0.96,7
ORD034652,2023-09-22,P030,Apparel,Europe,WH08,296.0,5,S036,12,327,327,Clear,0.9,4
ORD034653,2022-04-30,P305,Automobile,Africa,WH09,504.0,3,S045,11,135,-40,Clear,0.98,6
ORD034654,2023-08-24,P455,Electronics,Asia,WH14,587.0,1,S059,9,882,1010,Stormy,1.25,0
ORD034655,2022-06-29,P453,Apparel,South America,WH10,504.0,9,S020,18,710,677,Rainy,1.13,9
ORD034656,2025-01-04,P188,Electronics,Asia,WH19,672.0,8,S014,7,200,246,Clear,0.93,9
ORD034657,2023-11-20,P284,Furniture,Africa,WH13,504.0,9,S086,22,385,436,Rainy,1.12,1
ORD034658,2024-11-04,P276,Electronics,Europe,WH08,421.0,8,S018,21,675,816,Clear,1.29,3
ORD034659,2024-07-21,P480,Apparel,North America,WH04,978.0,13,S022,15,183,286,Stormy,1.3,5
ORD034660,2022-10-01,P187,Electronics,South America,WH11,766.0,7,S013,25,138,122,Snowy,1.03,2
ORD034661,2022-11-23,P396,Furniture,Africa,WH13,504.0,7,S011,27,532,623,Rainy,1.34,4
ORD034662,2022-09-13,P133,Groceries,Europe,WH03,71.0,9,S009,7,819,659,Clear,1.19,7
ORD034663,2024-11-19,P030,Apparel,Africa,WH17,504.0,4,S064,16,148,211,Clear,0.95,5
ORD034664,2023-07-17,P161,Groceries,North America,WH12,307.0,11,S022,17,1003,1038,Clear,1.17,1
ORD034665,2023-08-01,P138,Furniture,South America,WH02,945.0,4,S064,27,765,857,Clear,1.22,8
ORD034666,2023-05-01,P423,Apparel,Africa,WH17,504.0,8,S014,5,429,336,Snowy,1.3,8
ORD034667,2023-04-22,P347,Groceries,Europe,WH12,538.0,14,S029,20,400,507,Snowy,1.25,0
ORD034668,2022-11-05,P332,Apparel,Europe,WH13,59.0,5,S012,29,507,709,Rainy,0.85,4
ORD034669,2024-07-20,P066,Automobile,Africa,WH16,83.0,6,S041,9,271,403,Clear,1.37,8
ORD034670,2024-11-04,P222,Groceries,North America,WH05,504.0,5,S056,8,1105,914,Clear,1.43,2
ORD034671,2023-12-07,P188,Groceries,Europe,WH02,817.0,1,S096,29,606,540,Clear,1.24,1
ORD034672,2022-10-08,P425,Automobile,North America,WH12,944.0,13,S068,7,379,423,Clear,0.92,9
ORD034673,2022-08-01,P453,Furniture,Europe,WH01,680.0,11,S042,15,429,462,Clear,1.38,9
ORD034674,2023-10-23,P037,Automobile,Asia,WH16,721.0,2,S091,22,1173,1185,Clear,1.29,2
ORD034675,2023-10-22,P206,Apparel,North America,WH17,888.0,9,S006,28,973,816,Clear,1.46,8
ORD034676,2024-09-16,P371,Apparel,North America,WH04,772.0,3,S043,10,774,646,Clear,1.16,5
ORD034677,2024-11-05,P474,Apparel,South America,WH07,399.0,5,S096,17,473,585,Stormy,1.04,6
ORD034678,2023-10-05,P370,Furniture,Africa,WH04,504.0,8,S064,5,93,224,Rainy,0.99,2
ORD034679,2022-07-17,P392,Automobile,Africa,WH12,782.0,9,S078,7,623,506,Clear,1.43,5
ORD034680,2022-07-26,P479,Electronics,North America,WH05,441.0,7,S080,18,657,797,Stormy,1.45,0
ORD034681,2024-12-04,P057,Groceries,South America,WH01,902.0,11,S046,19,90,260,Clear,1.42,2
ORD034682,2023-12-24,P067,Automobile,Asia,WH15,856.0,10,S009,25,240,226,Clear,1.42,3
ORD034683,2024-02-18,P028,Apparel,South America,WH10,573.0,8,S082,7,294,162,Stormy,1.18,4
ORD034684,2023-10-03,P142,Automobile,Europe,WH02,740.0,4,S065,22,898,993,Clear,0.97,4
ORD034685,2023-02-16,P139,Automobile,Africa,WH15,708.0,12,S061,19,655,662,Stormy,1.36,4
ORD034686,2024-06-30,P413,Furniture,South America,WH14,772.0,13,S032,18,791,592,Clear,1.24,0
ORD034687,2023-01-30,P232,Groceries,Africa,WH07,504.0,2,S076,19,553,747,Rainy,1.11,9
ORD034688,2022-06-17,P438,Furniture,South America,WH14,699.0,13,S097,15,477,661,Clear,1.44,8
ORD034689,2022-09-26,P460,Furniture,Europe,WH01,871.0,9,S097,27,287,286,Clear,1.46,6
ORD034690,2022-09-22,P107,Apparel,North America,WH11,820.0,5,S096,6,652,563,Snowy,1.4,3
ORD034691,2023-12-30,P137,Furniture,North America,WH05,692.0,2,S004,22,1173,1289,Clear,1.07,6
ORD034692,2023-08-18,P378,Groceries,Europe,WH19,374.0,14,S049,23,872,812,Stormy,1.25,8
ORD034693,2024-04-05,P164,Apparel,North America,WH13,356.0,1,S007,10,703,502,Clear,0.95,3
ORD034694,2024-11-26,P147,Furniture,South America,WH16,504.0,5,S022,24,623,625,Clear,1.46,8
ORD034695,2024-12-14,P391,Apparel,Africa,WH14,491.0,6,S042,12,566,476,Clear,1.09,6
ORD034696,2022-03-27,P273,Automobile,Europe,WH13,120.0,5,S078,18,614,455,Rainy,1.31,6
ORD034697,2022-11-23,P383,Groceries,Africa,WH05,799.0,12,S060,15,357,431,Rainy,1.43,2
ORD034698,2022-06-03,P304,Electronics,South America,WH02,450.0,1,S010,14,145,117,Rainy,0.93,1
ORD034699,2023-03-22,P179,Electronics,Europe,WH16,568.0,9,S049,29,368,408,Clear,0.91,8
ORD034700,2023-04-12,P087,Electronics,Africa,WH04,504.0,1,S049,17,656,689,Stormy,1.24,5
ORD034701,2023-05-06,P076,Automobile,South America,WH13,504.0,11,S047,17,715,849,Snowy,0.89,8
ORD034702,2025-03-01,P455,Furniture,South America,WH02,504.0,7,S019,22,127,-61,Clear,0.87,7
ORD034703,2022-07-20,P345,Automobile,North America,WH11,949.0,8,S035,27,164,35,Clear,1.26,9
ORD034704,2024-06-08,P078,Electronics,South America,WH08,592.0,6,S034,5,442,626,Rainy,1.44,2
ORD034705,2024-04-26,P058,Furniture,Asia,WH05,950.0,13,S046,22,598,696,Rainy,1.11,9
ORD034706,2024-08-22,P223,Automobile,Africa,WH14,528.0,1,S048,22,620,462,Clear,0.98,4
ORD034707,2022-12-21,P473,Furniture,South America,WH16,641.0,1,S090,11,560,709,Clear,1.29,4
ORD034708,2022-10-07,P203,Electronics,Europe,WH14,826.0,1,S073,18,231,420,Rainy,1.32,6
ORD034709,2023-04-21,P459,Groceries,South America,WH14,612.0,5,S023,7,622,640,Clear,1.05,1
ORD034710,2022-10-18,P391,Electronics,Europe,WH01,504.0,4,S099,18,430,266,Stormy,1.01,6
ORD034711,2023-02-03,P363,Electronics,North America,WH17,866.0,11,S036,27,888,850,Clear,1.49,6
ORD034712,2024-04-08,P062,Apparel,North America,WH16,233.0,2,S001,19,1177,991,Clear,1.19,5
ORD034713,2024-12-20,P451,Furniture,South America,WH07,586.0,5,S056,27,773,921,Clear,0.96,8
ORD034714,2022-07-22,P143,Apparel,Asia,WH19,171.0,7,S097,8,269,335,Clear,1.29,6
ORD034715,2022-03-17,P067,Automobile,North America,WH12,318.0,7,S010,26,979,1154,Rainy,0.87,7
ORD034716,2023-09-20,P126,Automobile,Asia,WH06,113.0,14,S050,15,157,-6,Clear,0.85,0
ORD034717,2022-12-05,P309,Electronics,North America,WH02,812.0,4,S015,17,706,712,Clear,0.9,4
ORD034718,2024-09-22,P425,Apparel,Africa,WH19,526.0,13,S074,18,194,339,Clear,1.03,7
ORD034719,2022-04-07,P145,Apparel,Africa,WH11,504.0,9,S092,27,389,256,Clear,1.17,2
ORD034720,2023-08-30,P369,Groceries,Asia,WH17,213.0,13,S032,12,1042,901,Clear,1.17,7
ORD034721,2022-03-17,P441,Groceries,Europe,WH14,249.0,1,S060,28,410,549,Clear,1.25,1
ORD034722,2024-08-10,P428,Electronics,Europe,WH02,415.0,12,S094,10,473,565,Clear,1.19,9
ORD034723,2023-05-15,P455,Automobile,Europe,WH06,205.0,12,S074,28,1008,1097,Rainy,1.01,9
ORD034724,2022-03-18,P203,Groceries,Africa,WH07,699.0,8,S069,9,110,27,Rainy,0.93,6
ORD034725,2024-05-30,P253,Apparel,South America,WH14,278.0,10,S004,19,759,774,Clear,1.46,3
ORD034726,2024-05-06,P448,Apparel,South America,WH08,113.0,14,S008,19,441,250,Snowy,0.93,1
ORD034727,2023-07-30,P110,Electronics,Asia,WH19,513.0,3,S033,27,1209,993,Rainy,1.38,5
ORD034728,2022-11-01,P148,Furniture,North America,WH03,903.0,13,S037,16,1082,1220,Clear,1.11,1
ORD034729,2024-08-03,P127,Furniture,South America,WH09,504.0,5,S067,29,639,794,Stormy,1.25,3
ORD034730,2024-04-02,P385,Automobile,Africa,WH10,504.0,10,S063,28,338,200,Clear,0.96,3
ORD034731,2022-05-25,P352,Electronics,Asia,WH17,504.0,7,S074,10,330,189,Clear,1.04,4
ORD034732,2022-06-10,P486,Groceries,North America,WH04,466.0,8,S077,24,674,671,Rainy,1.31,4
ORD034733,2023-08-24,P121,Automobile,South America,WH01,693.0,4,S074,19,494,580,Snowy,1.39,3
ORD034734,2024-08-16,P374,Groceries,Europe,WH01,977.0,9,S081,9,1068,1064,Stormy,1.25,5
ORD034735,2023-11-07,P341,Electronics,Asia,WH01,459.0,3,S063,29,551,522,Rainy,1.17,1
ORD034736,2023-06-07,P031,Automobile,South America,WH08,707.0,10,S077,9,790,673,Rainy,1.39,3
ORD034737,2023-05-27,P273,Automobile,North America,WH14,504.0,3,S035,6,312,336,Clear,1.27,5
ORD034738,2022-07-18,P345,Groceries,South America,WH03,14.0,5,S079,21,202,137,Clear,1.11,0
ORD034739,2023-09-28,P041,Furniture,South America,WH16,86.0,13,S040,10,584,595,Snowy,1.07,8
ORD034740,2025-01-19,P481,Furniture,South America,WH15,504.0,5,S072,20,658,660,Snowy,1.48,4
ORD034741,2024-07-10,P204,Groceries,North America,WH05,138.0,1,S035,28,608,688,Clear,1.3,6
ORD034742,2024-07-26,P372,Apparel,Africa,WH03,504.0,4,S030,25,95,-89,Clear,1.01,0
ORD034743,2024-09-23,P412,Apparel,South America,WH16,129.0,8,S030,14,363,474,Clear,1.21,4
ORD034744,2023-02-22,P049,Automobile,Africa,WH10,914.0,7,S013,14,566,423,Rainy,1.15,2
ORD034745,2023-06-25,P090,Groceries,Asia,WH18,329.0,6,S055,23,607,517,Stormy,1.27,6
ORD034746,2024-11-19,P228,Furniture,Europe,WH01,378.0,6,S029,25,706,814,Clear,1.03,8
ORD034747,2022-08-02,P311,Electronics,North America,WH17,964.0,11,S031,24,746,512,Clear,0.98,8
ORD034748,2025-01-07,P392,Apparel,North America,WH11,504.0,6,S022,18,733,505,Rainy,0.94,5
ORD034749,2024-01-12,P032,Electronics,Europe,WH07,637.0,9,S019,9,111,-35,Clear,1.46,9
ORD034750,2023-12-05,P179,Furniture,North America,WH09,504.0,2,S085,10,769,870,Stormy,0.91,0
ORD034751,2025-03-07,P499,Groceries,North America,WH04,588.0,4,S099,19,774,762,Clear,0.93,8
ORD034752,2025-02-26,P346,Apparel,Asia,WH05,568.0,6,S082,28,1238,1438,Stormy,0.85,0
ORD034753,2024-05-20,P197,Automobile,Europe,WH18,636.0,8,S041,17,513,537,Clear,0.95,6
ORD034754,2024-10-24,P235,Electronics,Africa,WH01,253.0,4,S080,8,323,336,Snowy,1.46,2
ORD034755,2022-10-15,P294,Apparel,Europe,WH10,504.0,11,S020,6,1095,1177,Snowy,1.16,3
ORD034756,2024-03-26,P077,Furniture,Asia,WH04,530.0,1,S094,27,260,140,Stormy,1.25,9
ORD034757,2022-05-11,P275,Apparel,South America,WH10,112.0,4,S070,26,898,986,Clear,0.81,0
ORD034758,2024-09-05,P262,Apparel,South America,WH11,543.0,5,S001,24,203,20,Snowy,0.83,7
ORD034759,2023-04-23,P122,Groceries,Asia,WH10,57.0,5,S001,15,387,284,Clear,1.32,0
ORD034760,2024-03-04,P124,Groceries,Asia,WH01,504.0,9,S012,28,1014,970,Clear,1.34,1
ORD034761,2024-05-05,P375,Automobile,Asia,WH17,497.0,10,S095,21,990,879,Clear,1.32,7
ORD034762,2022-06-19,P045,Groceries,Asia,WH06,638.0,13,S095,24,261,144,Clear,1.07,6
ORD034763,2023-10-22,P454,Furniture,Africa,WH13,843.0,4,S098,23,144,206,Clear,1.11,8
ORD034764,2023-08-14,P016,Automobile,Europe,WH03,447.0,3,S080,12,684,854,Rainy,0.99,6
ORD034765,2024-01-11,P438,Electronics,South America,WH19,178.0,12,S068,26,553,417,Clear,0.97,6
ORD034766,2025-03-05,P349,Automobile,Europe,WH13,410.0,3,S016,29,1072,924,Snowy,1.07,8
ORD034767,2023-09-06,P210,Groceries,Asia,WH13,504.0,13,S002,15,878,895,Stormy,0.91,2
ORD034768,2024-06-07,P160,Automobile,Europe,WH07,504.0,8,S099,20,408,328,Rainy,1.03,1
ORD034769,2022-09-21,P285,Automobile,Africa,WH11,288.0,4,S095,16,424,618,Clear,1.09,9
ORD034770,2024-09-16,P491,Apparel,Asia,WH05,207.0,13,S077,23,349,324,Clear,1.27,3
ORD034771,2024-02-28,P052,Apparel,North America,WH10,135.0,8,S097,5,176,192,Stormy,1.28,0
ORD034772,2023-09-04,P081,Apparel,Africa,WH02,504.0,13,S051,25,364,409,Snowy,0.99,8
ORD034773,2022-06-07,P362,Automobile,Europe,WH09,504.0,9,S055,21,682,633,Clear,1.18,5
ORD034774,2023-05-29,P368,Groceries,Europe,WH15,554.0,9,S022,17,685,593,Clear,1.49,5
ORD034775,2024-05-12,P381,Furniture,North America,WH19,801.0,2,S037,14,793,621,Snowy,1.32,3
ORD034776,2023-02-16,P325,Furniture,North America,WH09,761.0,6,S025,21,283,439,Clear,1.26,7
ORD034777,2024-12-12,P352,Electronics,Asia,WH13,504.0,5,S024,12,705,731,Clear,1.25,4
ORD034778,2024-01-17,P285,Furniture,South America,WH10,353.0,5,S063,21,717,613,Rainy,1.27,3
ORD034779,2024-03-13,P349,Groceries,Africa,WH12,452.0,2,S033,10,485,507,Clear,0.98,3
ORD034780,2023-01-25,P490,Furniture,South America,WH18,504.0,7,S013,11,414,438,Clear,0.9,3
ORD034781,2022-05-29,P387,Automobile,Europe,WH14,886.0,14,S063,16,514,434,Clear,0.83,3
ORD034782,2024-11-12,P435,Automobile,North America,WH03,897.0,12,S012,25,534,509,Rainy,1.46,8
ORD034783,2024-12-07,P068,Apparel,North America,WH15,408.0,8,S050,20,531,666,Clear,0.87,2
ORD034784,2022-10-04,P044,Electronics,North America,WH14,223.0,14,S070,5,985,1165,Clear,1.12,3
ORD034785,2023-05-12,P281,Furniture,Africa,WH06,504.0,4,S064,26,330,240,Snowy,1.22,2
ORD034786,2022-09-23,P150,Automobile,Asia,WH02,464.0,4,S084,14,776,816,Clear,1.21,4
ORD034787,2024-08-27,P170,Furniture,Europe,WH15,64.0,9,S089,23,1032,906,Clear,0.84,1
ORD034788,2024-05-03,P075,Apparel,North America,WH01,406.0,10,S085,17,806,681,Rainy,1.46,8
ORD034789,2023-01-09,P008,Electronics,Europe,WH08,504.0,9,S022,18,488,709,Clear,1.04,2
ORD034790,2022-11-29,P475,Apparel,North America,WH14,504.0,11,S043,14,238,351,Snowy,1.41,4
ORD034791,2024-12-12,P172,Furniture,Europe,WH19,504.0,2,S061,27,788,720,Clear,0.88,3
ORD034792,2023-11-20,P494,Furniture,South America,WH04,611.0,3,S055,10,333,334,Clear,0.8,3
ORD034793,2023-05-20,P437,Apparel,Africa,WH18,942.0,1,S045,27,560,402,Snowy,1.2,9
ORD034794,2024-02-28,P125,Groceries,Europe,WH07,504.0,3,S050,24,1047,1071,Clear,1.13,5
ORD034795,2024-02-08,P214,Apparel,Africa,WH06,702.0,3,S041,9,322,190,Stormy,0.95,1
ORD034796,2022-09-28,P451,Automobile,South America,WH12,419.0,3,S087,22,409,525,Rainy,1.17,0
ORD034797,2024-11-21,P283,Groceries,Europe,WH13,62.0,2,S053,14,278,241,Clear,1.04,7
ORD034798,2022-04-22,P139,Groceries,Africa,WH08,191.0,8,S064,12,691,658,Stormy,1.38,9
ORD034799,2024-02-21,P155,Furniture,North America,WH10,271.0,14,S093,26,1051,947,Clear,1.08,6
ORD034800,2023-06-28,P135,Apparel,North America,WH18,949.0,5,S066,25,1194,1140,Clear,0.8,9
ORD034801,2022-06-01,P380,Apparel,Europe,WH01,137.0,6,S083,8,323,340,Rainy,0.83,4
ORD034802,2024-03-12,P347,Automobile,Africa,WH03,979.0,7,S088,17,120,208,Clear,1.3,5
